0.20000000000000004	62809.20990610277
0.22440369086039275	59809.47193917086
0.25178508235883346	66127.11488557683
0.2825075089245509	61145.19213733351
0.31697863849222274	65664.10039663815
0.3556558820077846	64372.3834017686
0.39905246299377595	67306.08538431987
0.44774422771366795	65129.83727132661
0.5023772863019161	73260.8126888572
0.5636765862528909	68160.67568620638
0.632455532033676	68611.0069190315
0.7096267784671509	74750.23542868053
0.7962143411069946	77903.10574080137
0.8933671843019264	79004.90648332617
1.0023744672545447	78632.64448253521
1.1246826503806984	79150.11282615548
1.2619146889603867	81978.2144303423
1.415891568768276	86915.55575899516
1.5886564694485632	87155.27516226488
1.7825018762674913	89275.60200805624
2.0000000000000004	89997.57807874354
2.244036908603927	91930.3225368045
2.5178508235883346	95756.04692060221
2.825075089245509	98648.17794946131
3.169786384922227	98019.07447931592
3.556558820077846	101420.51423803612
3.9905246299377604	102147.63674873508
4.47744227713668	104225.66042901792
5.023772863019161	104472.68345215298
5.636765862528907	107385.09356449432
6.32455532033676	109606.89502118943
7.096267784671511	111084.33288825944
7.962143411069945	111549.06083355605
8.933671843019264	112585.54662759909
10.023744672545446	113149.85201958276
11.246826503806982	114192.68147542405
12.619146889603869	115586.86826895621
14.158915687682763	115746.45047517937
15.88656469448563	116087.96741262653
17.82501876267491	115876.21829914553
20.000000000000004	115517.39560737657
22.440369086039276	114610.05901398062
25.178508235883353	113447.62484882637
28.250750892455084	112694.18935154578
31.69786384922227	111282.43955469465
35.565588200778464	110588.21266178587
39.9052462993776	109656.0998493851
44.77442277136681	110136.05753680199
50.2377286301916	109833.2110362782
56.36765862528908	108814.1491103521
63.24555320336759	106427.65240362761
70.96267784671511	104050.61558330189
79.62143411069948	99389.5850273357
89.33671843019262	92891.52610211419
100.23744672545452	87948.4412224855
112.46826503806983	83255.98848014441
126.19146889603861	78679.06328917471
141.58915687682764	71431.1429447739
158.86564694485628	60170.71932835074
178.2501876267492	40903.016858664436
